INSPECTION_TYPE,BORO_CODE,STREET_NAME,ZIP_CODE,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT
Compliance,3,MADISON STREET,11221,40.68803125,-73.92176475,Brooklyn,2023-08-29 13:15:00,Passed
Compliance,1,WEST 138 STREET,10030,40.81678316,-73.94128819,Manhattan,2023-09-26 16:07:00,Passed
Compliance,1,FREDRICK DOUGLASS BL,10030,40.82194941,-73.9425771,Manhattan,2023-11-01 12:17:00,Passed
Initial,3,LAFAYETTE AVENUE,11216,40.69006427,-73.94958564,Brooklyn,2023-12-06 14:36:00,Passed
Initial,3,TROUTMAN STREET,11206,40.69863227,-73.9314318,Brooklyn,2023-11-03 09:12:00,Rat Activity
Compliance,1,RIVERSIDE DRIVE,10024,40.7853804,-73.98220088,Manhattan,2023-07-06 09:55:00,Rat Activity
Initial,2,COLLEGE AVENUE,10456,40.82739504,-73.91593807,Bronx,2023-10-13 15:30:00,Passed
Initial,2,EAST 145 STREET,10454,40.81295942,-73.91832986,Bronx,2023-05-18 14:00:00,Passed
Initial,1,EAST 114 STREET,10029,40.79453962,-73.93596632,Manhattan,2023-10-13 14:32:00,Passed
Compliance,3,GREENE AVENUE,11221,40.69001148,-73.9371705,Brooklyn,2023-12-26 12:11:00,Passed
Initial,1,WEST 73 STREET,10023,40.77713403,-73.97601082,Manhattan,2023-08-01 13:42:00,Passed
Initial,4,SANFORD AVENUE,11355,40.75508589,-73.83213146,Queens,2023-02-09 12:15:00,Rat Activity
Initial,2,HUGHES AVENUE,10457,40.85000332,-73.88980456,Bronx,2023-12-20 15:05:00,Passed
Initial,3,MARCY AVENUE,11216,40.68922092,-73.94799248,Brooklyn,2023-11-03 11:26:00,Passed
Initial,1,EAST 103 STREET,10029,40.79004662,-73.94703224,Manhattan,2023-09-19 14:05:00,Passed
Initial,3,SUYDAM STREET,11221,40.69869316,-73.92777847,Brooklyn,2023-08-22 10:45:00,Passed
Initial,3,FRANKLIN AVENUE,11238,40.67364527,-73.95690188,Brooklyn,2023-06-14 08:38:00,Passed
Initial,1,EAST 5 STREET,10009,40.72449085,-73.98356291,Manhattan,2023-01-05 09:45:00,Passed
Initial,3,BROADWAY,11221,40.6922039,-73.92680829,Brooklyn,2023-12-11 16:05:00,Rat Activity
Compliance,1,WEST 141 STREET,10030,40.81954199,-73.94201918,Manhattan,2023-06-28 08:52:00,Passed
Initial,3,STUYVESANT AVENUE,11221,40.69543916,-73.93452923,Brooklyn,2023-03-13 10:42:00,Passed
Initial,3,GROVE STREET,11237,40.69862432,-73.91542306,Brooklyn,2023-11-08 08:48:00,Rat Activity
Initial,3,ST JOHNS PLACE,11216,40.67211055,-73.95588629,Brooklyn,2023-06-13 10:56:00,Passed
Initial,1,WEST 128 STREET,10027,40.81009881,-73.9450366,Manhattan,2023-10-04 10:47:00,Passed
Initial,1,EAST 3 STREET,10003,40.72484,-73.98810866,Manhattan,2023-10-11 13:23:00,Failed for Other R
Initial,1,EAST 6 STREET,10009,40.72519897,-73.98330658,Manhattan,2023-04-10 10:55:00,Passed
Initial,5,AMBOY ROAD,10309,40.52523717,-74.20819058,Staten Island,2023-09-25 15:00:00,Failed for Other R
Initial,1,EAST 119 STREET,10035,40.79817015,-73.93458672,Manhattan,2023-09-18 13:08:00,Rat Activity
Initial,3,23 STREET,11232,40.66114535,-73.9961037,Brooklyn,2023-08-21 15:15:00,Rat Activity
Initial,2,WESTCHESTER AVENUE,10459,40.82541928,-73.89041633,Bronx,2023-10-23 11:33:00,Passed
Initial,1,NAGLE AVENUE,10034,40.86182248,-73.92412274,Manhattan,2023-08-22 11:58:00,Passed
Initial,1,COOPER STREET,10034,40.86824946,-73.92236903,Manhattan,2023-08-29 12:35:00,Passed
Initial,1,WEST 117 STREET,10026,40.80311304,-73.95020404,Manhattan,2023-10-11 14:24:00,Passed
Compliance,3,DUMONT AVENUE,11212,40.66388832,-73.91067689,Brooklyn,2023-11-03 12:55:00,Rat Activity
Compliance,3,SUYDAM STREET,11237,40.70099413,-73.92483305,Brooklyn,2023-12-28 11:00:00,Rat Activity
Initial,2,RIVER AVENUE,10452,40.83113625,-73.92399526,Bronx,2023-03-28 11:14:00,Rat Activity
Initial,1,WEST 120 STREET,10027,40.80408582,-73.94661647,Manhattan,2023-08-04 09:20:00,Passed
Compliance,3,QUINCY STREET,11216,40.6874252,-73.94661648,Brooklyn,2023-05-11 13:36:00,Passed
Compliance,3,PARK STREET,11206,40.69957492,-73.93835879,Brooklyn,2023-03-15 11:13:00,Rat Activity
Initial,3,BROADWAY,11221,40.69340746,-73.9289562,Brooklyn,2023-08-09 12:00:00,Passed
Initial,1,WEST 42 STREET,10036,40.75970451,-73.99569362,Manhattan,2023-10-02 11:29:00,Rat Activity
Initial,3,LAFAYETTE AVENUE,11221,40.69291733,-73.92648656,Brooklyn,2023-06-12 16:00:00,Rat Activity
Initial,3,PATCHEN AVENUE,11221,40.68647278,-73.92676412,Brooklyn,2023-03-18 10:04:00,Passed
Compliance,1,WEST 133 STREET,10030,40.81347406,-73.94340451,Manhattan,2023-08-01 12:00:00,Passed
Initial,3,LINDEN BOULEVARD,11208,40.67003646,-73.8586869,Brooklyn,2023-12-04 11:45:00,Passed
Compliance,2,ANTHONY AVENUE,10457,40.85214471,-73.90250321,Bronx,2023-08-31 14:40:00,Passed
Compliance,3,SUYDAM STREET,11237,40.70496594,-73.9209405,Brooklyn,2023-10-06 10:47:00,Passed
Initial,1,EAST 5 STREET,10009,40.7244634,-73.98349798,Manhattan,2023-01-05 09:50:00,Passed
Initial,2,EAST 137 STREET,10454,40.80563259,-73.91679286,Bronx,2023-06-06 09:08:00,Passed
Initial,1,MADISON AVENUE,10035,40.80092545,-73.94417011,Manhattan,2023-09-15 15:48:00,Passed
Compliance,2,BARNES AVENUE,10470,40.90477572,-73.84772371,Bronx,2023-02-03 10:10:00,Failed for Other R
Initial,1,BROADWAY,10025,40.80616525,-73.96522864,Manhattan,2023-10-20 13:23:00,Passed
Initial,1,EAST 13 STREET,10003,40.73126507,-73.98450657,Manhattan,2023-11-14 14:15:00,Rat Activity
Initial,3,PROSPECT PLACE,11213,40.6734369,-73.93426972,Brooklyn,2023-10-26 14:38:00,Passed
Initial,1,COLUMBUS AVENUE,10024,40.78290873,-73.97478823,Manhattan,2023-03-28 13:00:00,Passed
Initial,3,NEW YORK AVENUE,11216,40.67004303,-73.94768666,Brooklyn,2023-06-29 14:21:00,Rat Activity
Compliance,3,BEDFORD AVENUE,11216,40.67380056,-73.95392402,Brooklyn,2023-10-02 15:00:00,Rat Activity
Initial,3,MENAHAN STREET,11237,40.70043268,-73.91481848,Brooklyn,2023-12-11 14:00:00,Passed
Compliance,3,KINGSTON AVENUE,11213,40.67729995,-73.94146193,Brooklyn,2023-07-18 16:25:00,Rat Activity
Initial,3,HART STREET,11237,40.70264188,-73.92205049,Brooklyn,2023-06-22 14:19:00,Rat Activity
Initial,5,BARD AVENUE,10310,40.63410106,-74.10642561,Staten Island,2023-08-31 11:45:00,Passed
Compliance,4,49 STREET,11103,40.75933344,-73.90873995,Queens,2023-12-01 16:00:00,Passed
Compliance,1,MORTON STREET,10014,40.73138134,-74.00335559,Manhattan,2023-10-26 14:45:00,Passed
Initial,3,63 STREET,11220,40.6395421,-74.02086961,Brooklyn,2023-11-14 12:10:00,Rat Activity
Initial,4,58 STREET,11377,40.7397243,-73.90803076,Queens,2023-09-25 10:58:00,Rat Activity
Initial,1,WEST   21 STREET,10011,40.7470044,-74.00657201,Manhattan,2023-09-21 13:07:00,Failed for Other R
Initial,1,EAST 86 STREET,10028,40.77819718,-73.95254443,Manhattan,2023-10-12 10:10:00,Passed
Initial,2,WEBSTER AVENUE,10458,40.86712457,-73.88382849,Bronx,2023-10-20 16:22:00,Passed
Initial,2,EAST 146 STREET,10451,40.81511591,-73.920997,Bronx,2023-05-22 15:02:00,Rat Activity
Initial,1,EAST 3 STREET,10009,40.72242661,-73.9823765,Manhattan,2023-12-11 09:53:00,Passed
Compliance,3,WILLOUGHBY AVENUE,11221,40.69626426,-73.93265677,Brooklyn,2023-04-17 15:45:00,Rat Activity
Initial,1,WEST 139 STREET,10030,40.81810948,-73.94250455,Manhattan,2023-03-08 10:11:00,Passed
Compliance,3,GEORGE STREET,11237,40.70398031,-73.92893767,Brooklyn,2023-08-24 11:45:00,Rat Activity
Initial,1,MORNINGSIDE AVENUE,10026,40.80508699,-73.95827216,Manhattan,2023-12-11 12:08:00,Rat Activity
Initial,2,MORRIS AVENUE,10456,40.82980779,-73.91609762,Bronx,2023-09-07 11:32:00,Rat Activity
Initial,3,ROGERS AVENUE,11216,40.67485136,-73.95282374,Brooklyn,2023-10-05 14:54:00,Passed
Initial,2,SEDGWICK AVENUE,10468,40.86962141,-73.90368151,Bronx,2023-04-11 13:30:00,Passed
Initial,2,BRUCKNER BOULEVARD,10459,40.81727049,-73.8937211,Bronx,2023-10-19 11:25:00,Passed
Initial,1,WOOSTER STREET,10012,40.72559817,-73.99992424,Manhattan,2023-10-26 10:05:00,Rat Activity
Initial,1,GREENWICH STREET,10014,40.73527052,-74.00689921,Manhattan,2023-04-24 09:53:00,Passed
Compliance,4,GATES AVENUE,11385,40.70183423,-73.9098829,Queens,2023-09-18 09:30:00,Rat Activity
Initial,2,EAST 179 STREET,10460,40.84560132,-73.88754566,Bronx,2023-05-12 12:10:00,Failed for Other R
Compliance,3,HARRISON AVENUE,11211,40.70477743,-73.95232639,Brooklyn,2023-09-25 12:55:00,Rat Activity
Initial,2,MORRIS AVENUE,10456,40.83597802,-73.91248679,Bronx,2023-12-07 13:40:00,Passed
Initial,1,BRADHURST AVENUE,10039,40.82839233,-73.93919295,Manhattan,2023-11-14 14:35:00,Rat Activity
Initial,1,CORNELIA STREET,10014,40.7316092,-74.0016345,Manhattan,2023-03-23 14:44:00,Passed
Initial,2,EAST 187 STREET,10458,40.85929584,-73.89442371,Bronx,2023-07-14 10:20:00,Failed for Other R
Compliance,3,TROUTMAN STREET,11206,40.69786477,-73.93318528,Brooklyn,2023-04-25 11:37:00,Passed
Initial,3,DEKALB AVENUE,11216,40.69162042,-73.94926713,Brooklyn,2023-02-13 15:50:00,Passed
Initial,1,HAVEN AVENUE,10032,40.8448816,-73.94236928,Manhattan,2023-12-19 09:15:00,Passed
Compliance,2,EAST 167 STREET,10456,40.83094918,-73.91186467,Bronx,2023-10-16 12:50:00,Rat Activity
Initial,1,LEXINGTON AVENUE,10029,40.79006346,-73.94785201,Manhattan,2023-10-13 13:52:00,Passed
Initial,1,WEST 112 STREET,10026,40.80126265,-73.95586177,Manhattan,2023-10-05 14:01:00,Passed
Compliance,1,3 AVENUE,10029,40.79489703,-73.94225381,Manhattan,2023-02-06 11:10:00,Rat Activity
Initial,3,WILLOUGHBY AVENUE,11237,40.70428375,-73.92278433,Brooklyn,2023-08-16 12:37:00,Passed
Compliance,1,WEST   44 STREET,10036,40.76157645,-73.99606892,Manhattan,2023-11-15 14:00:00,Passed
Compliance,3,FRANKLIN AVENUE,11238,40.67244871,-73.95733526,Brooklyn,2023-12-13 13:12:00,Passed
Initial,1,YORK AVENUE,10028,40.77469566,-73.9480049,Manhattan,2023-03-08 13:12:00,Passed
Compliance,3,SARATOGA AVENUE,11233,40.68200863,-73.91702342,Brooklyn,2023-03-08 16:10:00,Passed
Initial,3,AVENUE X,11235,40.59251857,-73.952126,Brooklyn,2023-08-28 15:25:00,Passed
Initial,4,87 STREET,11414,40.6560834,-73.84491654,Queens,2023-10-13 13:40:00,Passed
Initial,1,CABRINI BOULEVARD,10033,40.84855348,-73.94122389,Manhattan,2023-08-01 14:23:00,Passed
Initial,1,WEST   53 STREET,10019,40.76270583,-73.98126118,Manhattan,2023-11-21 09:09:00,Passed
Compliance,2,WEST KINGSBRIDGE RD,10468,40.86896196,-73.90283641,Bronx,2023-07-13 08:35:00,Rat Activity
Initial,1,RIVERSIDE DRIVE,10024,40.78548743,-73.98208891,Manhattan,2023-09-01 09:50:00,Rat Activity
Initial,2,EAST 181 STREET,10457,40.85021809,-73.8905199,Bronx,2023-09-12 14:30:00,Passed
Compliance,1,7 AVENUE,10011,40.74418838,-73.9955611,Manhattan,2023-09-29 08:35:00,Rat Activity
Initial,1,BETHUNE STREET,10014,40.73694477,-74.00771851,Manhattan,2023-04-24 11:45:00,Passed
Initial,1,WEST 70 STREET,10023,40.77788474,-73.98400102,Manhattan,2023-09-28 14:04:00,Passed
Initial,1,EAST 6 STREET,10009,40.72614073,-73.98554323,Manhattan,2023-08-09 09:15:00,Passed
Initial,2,BASSFORD AVENUE,10458,40.85526453,-73.89222865,Bronx,2023-04-06 10:46:00,Passed
Initial,1,WEST 22 STREET,10011,40.745086,-74.00009022,Manhattan,2023-06-27 12:27:00,Passed
Initial,3,WILLOUGHBY AVENUE,11206,40.69444239,-73.94410817,Brooklyn,2023-02-03 13:08:00,Passed
Initial,1,WEST 70 STREET,10023,40.77531463,-73.97785647,Manhattan,2023-08-01 15:12:00,Passed
Initial,2,ECHO PLACE,10453,40.85008389,-73.90637028,Bronx,2023-02-07 12:54:00,Passed
Initial,1,WEST 88 STREET,10024,40.78812586,-73.97200919,Manhattan,2023-08-18 08:56:00,Passed
Initial,3,VAN BUREN STREET,11221,40.69219518,-73.92605824,Brooklyn,2023-12-11 08:09:00,Passed
Compliance,2,EAGLE AVENUE,10455,40.81823688,-73.91006789,Bronx,2023-10-31 15:42:00,Passed
Initial,4,21 AVENUE,11357,40.78038085,-73.82073303,Queens,2023-12-12 09:20:00,Passed
Compliance,1,DYCKMAN STREET,10040,40.8632371,-73.9257878,Manhattan,2023-12-04 12:35:00,Rat Activity
Initial,3,VAN SICLEN AVENUE,11207,40.67457575,-73.89080574,Brooklyn,2023-05-09 14:54:00,Failed for Other R
Initial,3,CLIFTON PLACE,11216,40.6889321,-73.95292192,Brooklyn,2023-10-11 10:15:00,Passed
Initial,3,STUYVESANT AVENUE,11221,40.6922878,-73.93390128,Brooklyn,2023-10-11 13:36:00,Passed
Initial,1,WEST 12 STREET,10011,40.7363549,-73.99860354,Manhattan,2023-04-28 16:08:00,Passed
Initial,2,WASHINGTON AVENUE,10457,40.85252506,-73.89495141,Bronx,2023-06-20 12:36:00,Rat Activity
Initial,1,EAST 5 STREET,10009,40.72451831,-73.98362784,Manhattan,2023-01-05 09:30:00,Passed
Initial,1,LENOX AVENUE,10037,40.81228222,-73.94217364,Manhattan,2023-08-04 13:13:00,Passed
Initial,3,MADISON STREET,11216,40.68465227,-73.95117622,Brooklyn,2023-03-07 15:11:00,Rat Activity
Initial,3,WILSON AVENUE,11237,40.70073398,-73.92576743,Brooklyn,2023-12-04 08:21:00,Rat Activity
Initial,3,STERLING PLACE,11216,40.67258904,-73.95132928,Brooklyn,2023-12-05 11:36:00,Passed
Compliance,3,ST JOHNS PLACE,11238,40.67347978,-73.96243209,Brooklyn,2023-08-02 16:20:00,Rat Activity
Initial,3,IRVING AVENUE,11237,40.70507575,-73.92505565,Brooklyn,2023-03-01 12:19:00,Rat Activity
Initial,3,WILLOUGHBY AVENUE,11206,40.69357572,-73.95163485,Brooklyn,2023-03-09 11:33:00,Passed
Initial,2,NELSON AVENUE,10452,40.84017994,-73.923656,Bronx,2023-10-10 14:42:00,Passed
Compliance,1,WEST  145 STREET,10039,40.82381668,-73.94428814,Manhattan,2023-04-10 13:45:00,Rat Activity
Initial,2,MACOMBS ROAD,10452,40.8459339,-73.91716514,Bronx,2023-04-06 10:50:00,Passed
Initial,3,LINDEN STREET,11237,40.6975236,-73.91532709,Brooklyn,2023-02-25 16:48:00,Rat Activity
Compliance,1,3 AVENUE,10029,40.79296268,-73.94366398,Manhattan,2023-11-18 12:42:00,Passed
Compliance,1,PARK AVENUE,10037,40.8083543,-73.9366032,Manhattan,2023-11-20 15:08:00,Rat Activity
Compliance,3,STOCKHOLM STREET,11237,40.70308459,-73.91924041,Brooklyn,2023-08-22 12:55:00,Passed
Initial,1,EAST 11 STREET,10009,40.7272486,-73.97899458,Manhattan,2023-10-10 15:02:00,Passed
Initial,3,LAWTON STREET,11221,40.69534895,-73.93049036,Brooklyn,2023-10-12 13:04:00,Passed
Compliance,2,EAST 198 STREET,10458,40.86894938,-73.88894144,Bronx,2023-06-15 15:40:00,Rat Activity
Initial,1,EAST    7 STREET,10003,40.72823809,-73.98876832,Manhattan,2023-12-27 11:20:00,Rat Activity
Initial,1,WEST 20 STREET,10011,40.74411709,-74.00148685,Manhattan,2023-07-03 11:00:00,Passed
Initial,2,RADCLIFF AVENUE,10462,40.8482084,-73.85747558,Bronx,2023-01-04 09:37:00,Passed
Initial,3,DEAN STREET,11216,40.67695888,-73.9516866,Brooklyn,2023-03-06 11:44:00,Passed
Compliance,1,AMSTERDAM AVENUE,10025,40.8009283,-73.96533252,Manhattan,2023-11-14 14:55:00,Rat Activity
Initial,1,EAST 4 STREET,10009,40.72232747,-73.98032376,Manhattan,2023-12-11 09:07:00,Passed
Compliance,1,RIVINGTON STREET,10002,40.71994331,-73.98790391,Manhattan,2023-10-25 13:50:00,Passed
Initial,3,MARCY AVENUE,11216,40.68927856,-73.94800325,Brooklyn,2023-05-03 08:06:00,Passed
Initial,2,CLINTON AVENUE,10457,40.84817018,-73.88732805,Bronx,2023-12-19 13:26:00,Passed
Initial,2,GRANT AVENUE,10456,40.83504053,-73.9141034,Bronx,2023-01-04 15:02:00,Passed
Initial,4,37 AVENUE,11368,40.75392042,-73.85947197,Queens,2023-08-16 12:15:00,Passed
Initial,2,BASSFORD AVENUE,10457,40.85436502,-73.89304707,Bronx,2023-11-14 16:04:00,Passed
Initial,1,PRINCE STREET,10012,40.72585069,-74.00104989,Manhattan,2023-01-31 15:40:00,Passed
Initial,1,PINEHURST AVENUE,10033,40.85449417,-73.93806646,Manhattan,2023-12-28 15:19:00,Passed
Compliance,1,ADAM C POWELL BLVD,10026,40.80330887,-73.95244699,Manhattan,2023-09-19 13:54:00,Rat Activity
Initial,1,EAST 92 STREET,10128,40.78149738,-73.94849787,Manhattan,2023-10-23 14:16:00,Passed
Initial,2,CAMBRELENG AVENUE,10458,40.85712486,-73.88318447,Bronx,2023-02-09 13:56:00,Passed
Initial,1,WEST 12 STREET,10014,40.73754877,-74.00504107,Manhattan,2023-03-21 14:56:00,Passed
Initial,1,WEST 118 STREET,10026,40.80524427,-73.9533053,Manhattan,2023-10-10 16:02:00,Passed
Compliance,1,WEST 151 STREET,10031,40.82942765,-73.94579025,Manhattan,2023-04-06 11:25:00,Rat Activity
Initial,1,1 AVENUE,10035,40.79872392,-73.93342678,Manhattan,2023-09-20 15:58:00,Passed
Initial,2,WALES AVENUE,10455,40.80954573,-73.90843964,Bronx,2023-08-25 12:55:00,Passed
Compliance,1,WEST  171 STREET,10032,40.84243342,-73.93734766,Manhattan,2023-12-04 10:35:00,Passed
Compliance,3,BELVEDERE STREET,11206,40.6985449,-73.93702539,Brooklyn,2023-03-24 12:32:00,Passed
Initial,2,TOMLINSON AVENUE,10461,40.85422804,-73.85562267,Bronx,2023-01-25 08:29:00,Passed
Initial,3,SUYDAM STREET,11221,40.69588224,-73.93182772,Brooklyn,2023-11-14 11:49:00,Passed
Initial,4,97 STREET,11417,40.67258697,-73.83837464,Queens,2023-01-03 11:10:00,Passed
Initial,1,WEST 20 STREET,10011,40.74413356,-74.00152655,Manhattan,2023-07-03 11:05:00,Passed
Initial,3,PUTNAM AVENUE,11216,40.68369783,-73.95295086,Brooklyn,2023-11-13 09:33:00,Passed
Initial,2,WARING AVENUE,10469,40.86111047,-73.85454479,Bronx,2023-01-25 08:13:00,Passed
Compliance,1,WEST 94 STREET,10025,40.79437638,-73.97515947,Manhattan,2023-08-22 15:43:00,Rat Activity
Compliance,3,SHEEPSHEAD BAY ROAD,11235,40.58717211,-73.95305153,Brooklyn,2023-03-01 14:15:00,Passed
Compliance,3,EASTERN PARKWAY,11213,40.66968324,-73.94719669,Brooklyn,2023-08-15 12:29:00,Rat Activity
Initial,1,ST MARKS PLACE,10009,40.72728517,-73.9845977,Manhattan,2023-05-05 14:38:00,Passed
Initial,1,WEST 127 STREET,10027,40.80822569,-73.94257092,Manhattan,2023-09-05 14:30:00,Passed
Initial,1,WEST 179 STREET,10033,40.84778388,-73.93417268,Manhattan,2023-12-19 13:50:00,Passed
Initial,4,MADISON STREET,11385,40.70317244,-73.90494721,Queens,2023-10-12 14:00:00,Rat Activity
Compliance,3,BEDFORD AVENUE,11216,40.67408049,-73.95382649,Brooklyn,2023-03-20 12:10:00,Rat Activity
Initial,2,EAGLE AVENUE,10455,40.81699118,-73.91059344,Bronx,2023-04-26 12:00:00,Passed
Initial,2,TIEBOUT AVENUE,10457,40.85443303,-73.89842227,Bronx,2023-10-11 10:11:00,Rat Activity
Initial,1,ORCHARD STREET,10002,40.71681456,-73.99090942,Manhattan,2023-09-12 14:40:00,Passed
Initial,2,WEST 234 STREET,10463,40.88304167,-73.90523876,Bronx,2023-10-23 13:30:00,Passed
Initial,3,REMSEN STREET,11201,40.69507632,-73.99802741,Brooklyn,2023-02-06 11:00:00,Passed
Initial,3,35 STREET,11218,40.64121678,-73.98120895,Brooklyn,2023-08-25 12:10:00,Rat Activity
Initial,3,TROUTMAN STREET,11206,40.69843766,-73.9318828,Brooklyn,2023-11-03 10:16:00,Passed
Initial,1,WEST   82 STREET,10024,40.78423722,-73.97489605,Manhattan,2023-07-05 11:55:00,Rat Activity
Initial,1,EAST 117 STREET,10035,40.79749895,-73.93684473,Manhattan,2023-09-29 11:00:00,Passed
Compliance,5,AMBOY ROAD,10309,40.52523717,-74.20819058,Staten Island,2023-12-29 13:00:00,Passed
Initial,1,RUTGERS STREET,10002,40.71295534,-73.9900262,Manhattan,2023-09-13 11:58:00,Passed
Initial,3,WILLOUGHBY AVENUE,11221,40.69889972,-73.92891065,Brooklyn,2023-06-02 11:00:00,Passed
Initial,1,WEST 120 STREET,10027,40.80633887,-73.951968,Manhattan,2023-10-06 08:42:00,Passed
Initial,2,RANDALL AVENUE,10474,40.81123617,-73.89225326,Bronx,2023-09-26 14:04:00,Passed
Initial,4,47 AVENUE,11373,40.7400803,-73.88574331,Queens,2023-01-05 10:35:00,Rat Activity
Initial,3,GREENE AVENUE,11216,40.68782997,-73.95611383,Brooklyn,2023-12-14 09:12:00,Passed
Initial,2,WASHINGTON AVENUE,10458,40.85690267,-73.89173434,Bronx,2023-10-17 16:30:00,Passed
Initial,3,NOSTRAND AVENUE,11205,40.69317244,-73.95211475,Brooklyn,2023-09-15 09:28:00,Passed
Compliance,1,WEST 14 STREET,10011,40.73899262,-74.00076141,Manhattan,2023-07-18 11:50:00,Passed
Initial,2,PLIMPTON AVENUE,10452,40.84192817,-73.92339738,Bronx,2023-10-10 10:38:00,Passed
Initial,1,WEST 144 STREET,10031,40.82499917,-73.94913252,Manhattan,2023-07-26 10:52:00,Rat Activity
Initial,1,WEST   19 STREET,10011,40.74252788,-73.99957777,Manhattan,2023-05-11 16:05:00,Rat Activity
Initial,2,KINGSLAND AVENUE,10469,40.86135869,-73.83897337,Bronx,2023-02-27 12:49:00,Passed
Compliance,4,FOREST AVENUE,11385,40.70743379,-73.9034118,Queens,2023-10-13 11:45:00,Passed
Initial,2,RADCLIFF AVENUE,10469,40.87009849,-73.86039338,Bronx,2023-12-26 12:04:00,Passed
Initial,2,HULL AVENUE,10467,40.87925891,-73.87333823,Bronx,2023-08-22 14:20:00,Rat Activity
Initial,3,JEFFERSON AVENUE,11216,40.68266677,-73.95540335,Brooklyn,2023-10-06 11:09:00,Passed
Initial,1,ST NICHOLAS AVENUE,10032,40.83046034,-73.9415507,Manhattan,2023-02-17 15:55:00,Rat Activity
Initial,1,WEST 71 STREET,10023,40.77750553,-73.98110535,Manhattan,2023-10-06 09:24:00,Rat Activity
Initial,1,ST NICHOLAS AVENUE,10026,40.80526327,-73.95278152,Manhattan,2023-10-06 08:51:00,Rat Activity
Initial,4,42 STREET,11104,40.74269939,-73.92259889,Queens,2023-09-15 10:10:00,Passed
Compliance,2,TELLER AVENUE,10456,40.83565465,-73.90960698,Bronx,2023-06-30 12:52:00,Rat Activity
Compliance,1,WEST  129 STREET,10027,40.81078485,-73.94473259,Manhattan,2023-11-30 14:47:00,Passed
Compliance,2,EAST KINGSBRIDGE RD,10458,40.86375312,-73.8942503,Bronx,2023-09-11 20:30:00,Passed
Compliance,2,EAST  242 STREET,10470,40.90550137,-73.84851431,Bronx,2023-09-07 09:08:00,Failed for Other R
Initial,2,FOX STREET,10459,40.82220294,-73.89387578,Bronx,2023-11-28 08:35:00,Failed for Other R
Initial,1,WEST 137 STREET,10030,40.81803165,-73.94614641,Manhattan,2023-05-11 08:35:00,Passed
Initial,1,WEST 130 STREET,10037,40.81010239,-73.94117489,Manhattan,2023-06-12 11:27:00,Failed for Other R
Initial,2,CORLEAR AVENUE,10463,40.88493603,-73.90255258,Bronx,2023-10-31 10:13:00,Passed
Initial,2,TIBBETT AVENUE,10463,40.88353313,-73.90542611,Bronx,2023-10-25 16:20:00,Passed
Initial,3,9 STREET,11215,40.67054577,-73.98910251,Brooklyn,2023-12-27 10:35:00,Passed
Initial,3,CLINTON STREET,11201,40.6871274,-73.9958678,Brooklyn,2023-02-27 13:00:00,Passed
Compliance,2,EAST 149 STREET,10455,40.81643204,-73.91906259,Bronx,2023-07-26 09:30:00,Passed
Compliance,1,AVENUE C,10009,40.722665,-73.9798727,Manhattan,2023-11-13 11:07:00,Rat Activity
Initial,2,EAST  174 STREET,10472,40.834789,-73.86868915,Bronx,2023-07-31 11:45:00,Passed
Compliance,3,SHEFFIELD AVENUE,11207,40.65270477,-73.88737833,Brooklyn,2023-04-13 11:26:00,Passed
Initial,1,EAST 129 STREET,10035,40.80869085,-73.93975648,Manhattan,2023-09-13 13:50:00,Passed
Initial,3,MADISON STREET,11216,40.6849175,-73.94886841,Brooklyn,2023-02-06 11:31:00,Passed
Initial,3,GREENE AVENUE,11221,40.68963992,-73.94040895,Brooklyn,2023-11-06 13:18:00,Passed
Initial,2,PENNYFIELD AVENUE,10465,40.81762569,-73.80958778,Bronx,2023-09-13 15:50:00,Failed for Other R
Initial,2,CYPRESS AVENUE,10454,40.80650333,-73.91395976,Bronx,2023-06-06 12:54:00,Passed
Initial,1,WEST 50 STREET,10019,40.76412875,-73.99046253,Manhattan,2023-07-05 14:46:00,Passed
Initial,1,EAST   10 STREET,10009,40.72653223,-73.97909943,Manhattan,2023-04-28 14:05:00,Passed
