MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID
2022 / 02,Queens,12,5856.8,452.1,786.2,,,,,4
2022 / 02,Queens,6,2490,355.4,355.6,,,,,4
2022 / 02,Brooklyn,4,3028.8,272.8,362.3,,,,,3
2022 / 02,Manhattan,9,1968.5,256.5,252.4,,40.2,,,1
2022 / 02,Brooklyn,18,4816,496.2,562.6,,,,,3
2022 / 02,Brooklyn,12,6460.2,703.9,367.8,,34.3,,,3
2022 / 02,Bronx,3,2012.8,114.7,142,,,,,2
2022 / 02,Bronx,8,2057.4,281,341.8,16,,,,2
2022 / 02,Staten Island,2,3724.8,479.5,482.1,,21.4,17.3,,5
2022 / 02,Manhattan,12,4329,398.2,452.4,,39.7,,,1
2022 / 02,Brooklyn,6,2003.2,524.8,407,69.3,51.8,,,3
2022 / 02,Brooklyn,3,4100.1,426.7,357.7,,,,,3
2022 / 02,Queens,3,4431.1,343.2,471.7,,,,,4
2022 / 02,Manhattan,2,1770.3,398.7,284.1,,28.9,,,1
2022 / 02,Brooklyn,13,1957.5,173.9,223.7,,,,,3
2022 / 02,Manhattan,7,4180.6,950.5,744,32.4,34.3,,,1
2022 / 02,Queens,8,3335.1,410,365.4,,,,,4
2022 / 02,Manhattan,10,2365.7,244,220.5,,34.5,,,1
2022 / 02,Bronx,6,2203.9,127.5,174.5,,44.9,,,2
2022 / 02,Queens,4,3752.7,310.8,510.5,,,,,4
2022 / 02,Brooklyn,11,4953.1,538.7,514.2,,64.9,,,3
2022 / 02,Brooklyn,7,3069.4,378.8,360,31.6,,,,3
2022 / 02,Brooklyn,14,4526,448.5,399.2,,,,,3
2022 / 02,Brooklyn,10,3245.9,431.8,434.3,,,,,3
2022 / 02,Brooklyn,9,2798.4,285.6,254.4,,,,,3
2022 / 02,Brooklyn,2,2405.4,497.2,401.6,35.1,40,,,3
2022 / 02,Manhattan,4,2317,491.4,403.4,,,,,1
2022 / 02,Bronx,10,2347.1,295.2,346.9,,,,,2
2022 / 02,Staten Island,3,4985.7,685.1,634.4,,17.4,,,5
2022 / 02,Bronx,11,2702.7,274.7,316,,,,,2
2022 / 02,Queens,14,2757.9,215.1,217,,,,,4
2022 / 02,Bronx,2,1431,111.3,139,,,1,,2
2022 / 02,Manhattan,11,2090.2,202.1,171.7,,,,,1
2022 / 02,Manhattan,8,4720.8,1038.3,776.7,,,,,1
2022 / 02,Queens,10,3336.2,314.6,457.8,,,,,4
2022 / 02,Bronx,9,3353.1,231.7,343.5,,,,,2
2022 / 02,Manhattan,1,1319.3,365.3,259.5,,,,,1
2022 / 02,Brooklyn,16,2185.8,106,155.2,,,,,3
2022 / 02,Brooklyn,17,3919.3,273.3,395.1,,,,,3
2022 / 02,Bronx,5,3114.1,212.4,298.2,,,,,2
2022 / 02,Brooklyn,1,5496,728.1,466.4,20.4,,,,3
2022 / 02,Brooklyn,15,4311.6,521,482.1,,22.8,,,3
2022 / 02,Queens,2,2951.7,420.3,408.1,,63.7,,,4
2022 / 03,Manhattan,11,2422.5,221.3,196.4,,,,,1
2022 / 03,Brooklyn,15,4629.1,534.9,501.7,,27.5,,,3
2022 / 03,Manhattan,10,2627,266.3,254.8,,22.4,,,1
2022 / 03,Bronx,10,2575.5,287.6,343.3,,,,,2
2022 / 03,Bronx,9,3694.6,237.8,369.9,,,,,2
2022 / 03,Queens,8,3610.3,430.5,396.4,,,,,4
2022 / 03,Brooklyn,3,4299.8,515.7,404.8,,,,,3
2022 / 03,Brooklyn,4,3226.9,269.9,376.2,,,,,3
2022 / 03,Manhattan,1,1405.2,359.6,234.1,,,,,1
2022 / 03,Brooklyn,11,5146,534.6,511.5,,104.9,,,3
2022 / 03,Manhattan,5,1331.6,301.4,196.5,,,,,1
2022 / 03,Staten Island,1,5307.4,556.8,688.8,,,,,5
2022 / 03,Manhattan,3,2759.8,348.6,302.3,,40.1,,,1
2022 / 03,Manhattan,9,2171.4,233.8,240.6,,20.8,,,1
2022 / 03,Brooklyn,7,3270.9,387.2,378.5,39.2,,,,3
2022 / 03,Brooklyn,6,2127.6,524.4,403.3,97,63.9,,,3
2022 / 03,Brooklyn,14,4889.3,465.4,412.7,,,,,3
2022 / 03,Queens,9,3890.9,411.7,515.7,,158.7,,,4
2022 / 03,Bronx,12,3784.9,343.6,562.2,,,,,2
2022 / 03,Bronx,4,3882,291.2,350.3,,,,,2
2022 / 03,Brooklyn,9,2976,300.4,258.8,,,,,3
2022 / 03,Bronx,2,1523.9,108,142.1,,,,,2
2022 / 03,Queens,3,4627,361.4,505.5,,,,,4
2022 / 03,Brooklyn,18,5255.6,512.9,595.7,,,,,3
2022 / 03,Bronx,1,2247.4,120.8,140.3,,,,,2
2022 / 03,Queens,6,2697.8,382.8,374.7,,,,,4
2022 / 03,Staten Island,2,4091.1,486.1,524.6,,30.6,10.1,,5
2022 / 03,Manhattan,2,1893.5,437.9,313.8,,28.3,,,1
2022 / 03,Bronx,6,2348.1,165.8,220.1,,92.2,,,2
2022 / 03,Manhattan,7,4425.7,961.5,718.8,37.6,33.1,,,1
2022 / 03,Brooklyn,10,3309.9,433.4,456.1,,,,,3
2022 / 03,Manhattan,8,4898.2,1010.2,757.3,,,,,1
2022 / 03,Queens,12,6565.3,458.8,856.8,,,,,4
2022 / 03,Bronx,8,2208.6,309,364.5,27.4,,,,2
2022 / 03,Queens,4,3945.2,307,633,,,,,4
2022 / 03,Brooklyn,12,7341,714.7,426.7,,109.5,,,3
2022 / 03,Brooklyn,1,6211.6,721.1,524.3,21.9,,,,3
2022 / 03,Brooklyn,13,2009.7,184.3,228.6,,,,,3
2022 / 03,Queens,2,3123.5,430.1,433.7,,197.8,,,4
2022 / 03,Manhattan,12,4609.1,454.4,507.8,,52.7,,,1
2022 / 03,Brooklyn,17,4171.9,301.1,431.1,,,,,3
2022 / 03,Brooklyn,8,2617.9,322.2,292.6,,37.1,,,3
2022 / 03,Manhattan,6,2831.3,512,401.1,8.7,,,,1
2022 / 03,Queens,13,4959.9,438.7,800.9,,,,,4
2022 / 03,Queens,10,3619.8,345.3,488.4,,,,,4
2022 / 03,Queens,11,2825.8,423.5,428.3,,96.1,,,4
2022 / 03,Bronx,3,2147.7,151.4,178.2,,,,,2
2022 / 03,Brooklyn,5,4730.4,252.9,474,,,,,3
2022 / 03,Staten Island,3,5473.4,691.9,652.5,,26.6,,,5
2022 / 03,Queens,7,6351.8,722.9,751.5,,,,,4
2022 / 03,Manhattan,4,2441.8,451.1,374.4,,,,,1
2022 / 03,Bronx,5,3280.8,212.8,321.6,,,,,2
2022 / 03,Bronx,11,2983.1,272.9,331.6,,,,,2
2022 / 03,Queens,1,3943.2,593.1,602.2,,,,,4
2022 / 03,Queens,5,4730.7,581.4,692.9,,153.6,,,4
2022 / 03,Brooklyn,2,2631.5,519,409.9,43.4,35.7,,,3
2022 / 03,Queens,14,3026.2,243.5,250.4,,,,,4
2022 / 03,Brooklyn,16,2223.5,110.2,171.5,,,,,3
2022 / 03,Bronx,7,3599.5,287.4,511.7,,,,,2
2022 / 04,Queens,2,3051.3,411,396.9,,144.7,,,4
2022 / 04,Queens,1,3882.6,566.9,572.5,,,,,4
2022 / 04,Brooklyn,9,2833.2,288.2,260.6,,,,,3
2022 / 04,Manhattan,11,2275,193.2,166,,,,,1
2022 / 04,Queens,13,5267.9,420.5,785.7,,,,,4
2022 / 04,Queens,9,3967.5,409.9,513.3,,108.5,,,4
2022 / 04,Brooklyn,3,4227.2,448.7,350,,,,,3
2022 / 04,Staten Island,3,5763.9,713.1,674.1,,20.3,,,5
2022 / 04,Brooklyn,8,2488.2,292.8,267.8,,31,,,3
2022 / 04,Staten Island,1,5284.9,568,689.4,,,,,5
2022 / 04,Bronx,6,2221.8,132.7,177.1,,62.7,,,2
2022 / 04,Queens,5,4759.7,577.3,677.9,,107.4,,,4
2022 / 04,Queens,7,6401.3,724.2,736.3,,,,,4
2022 / 04,Bronx,8,2138.4,295.6,344.1,31.8,,,,2
2022 / 04,Brooklyn,1,5607.5,687.1,474.4,21.3,,,,3
2022 / 04,Manhattan,4,2331.4,484.1,371.4,,,,,1
2022 / 04,Bronx,11,2966.1,269.9,329.6,,,,,2
2022 / 04,Queens,14,3000.7,229,239.3,,,,,4
2022 / 04,Manhattan,12,4419.9,398.4,443.4,,21.2,,,1
2022 / 04,Brooklyn,15,4403.8,514.4,495.4,,54.2,,,3
2022 / 04,Brooklyn,18,5287.2,508.4,614.5,,,,,3
2022 / 04,Brooklyn,2,2576.7,515.7,401.9,50.7,22.6,,,3
2022 / 04,Brooklyn,11,5122.7,542.9,511.3,,64.6,,,3
2022 / 04,Manhattan,6,2729.6,520.2,395.4,9,,,,1
2022 / 04,Queens,8,3710.1,413.3,394.4,,,,,4
2022 / 04,Bronx,9,3703.1,234,355.4,,,,,2
2022 / 04,Manhattan,9,2095.8,257.9,264.9,,16,,,1
2022 / 04,Manhattan,2,1882.6,401.1,282.1,,18.7,,,1
2022 / 04,Manhattan,3,2675,329.5,283.9,,29,,,1
2022 / 04,Staten Island,2,4306.5,492.4,515.5,,27.1,,,5
2022 / 04,Queens,10,3761,334.8,499,,,,,4
2022 / 04,Bronx,3,2016.2,121.3,143.7,,,,,2
2022 / 04,Bronx,1,2067,124.2,132.6,,,,,2
2022 / 04,Queens,3,4506.6,352.9,485,,,,,4
2022 / 04,Manhattan,8,4793.8,1037,751.3,,,,,1
2022 / 04,Queens,4,3839.5,301,591.4,,,,,4
2022 / 04,Brooklyn,10,3325.3,431.4,437.7,,,,,3
2022 / 04,Queens,6,2700,371.7,366.2,,,,,4
2022 / 04,Manhattan,1,1324.4,375.6,244.8,,,,,1
2022 / 04,Brooklyn,13,1996,183.1,235.1,,,,,3
2022 / 04,Manhattan,5,1280.7,265.4,169.1,,,,,1
2022 / 04,Manhattan,7,4331.6,994.2,741.4,40.9,25.2,,,1
2022 / 04,Brooklyn,16,2116.9,102.8,171.4,,,,,3
2022 / 04,Bronx,12,3763.3,330.3,556.4,,,,,2
2022 / 04,Brooklyn,4,3131.5,266.2,364.1,,,,,3
2022 / 04,Brooklyn,7,3173.8,378.3,362.4,48.8,,,,3
2022 / 04,Brooklyn,14,4606.6,433.7,412.1,,,,,3
2022 / 04,Queens,11,2946.3,406.9,410.1,,54.8,,,4
2022 / 04,Brooklyn,17,4140.6,295.8,409.4,,,,,3
2022 / 04,Manhattan,10,2509.7,254.9,234.3,,22.9,,,1
2022 / 04,Bronx,7,3459,281.1,437.3,,,,,2
2022 / 04,Brooklyn,6,2102.2,526.8,401.4,102.5,45.5,,,3
2022 / 04,Brooklyn,12,6557.9,686.9,409.5,,83.2,,,3
2022 / 04,Queens,12,6816.1,456.1,847.1,,,,,4
2022 / 04,Bronx,5,3149.7,201.8,315.5,,,,,2
2022 / 04,Bronx,10,2672.5,291.9,346,,,,,2
2022 / 04,Brooklyn,5,4566.5,235.1,426.8,,,,,3
2022 / 04,Bronx,2,1452.3,108.8,135.9,,,,,2
2022 / 04,Bronx,4,3661.9,285,339.9,,,,,2
2022 / 05,Queens,1,4128.6,567.1,566.9,,,,,4
2022 / 05,Manhattan,12,4425.7,412.1,445,,16,,,1
2022 / 05,Queens,5,5065,561.3,660.6,,136.1,,,4
2022 / 05,Bronx,11,3181.2,266.9,328.5,,,,,2
2022 / 05,Manhattan,7,4405.9,926.4,695.1,40.6,28.9,,,1
2022 / 05,Manhattan,9,2147.2,233.9,238.2,,18.9,,,1
2022 / 05,Brooklyn,9,2835.4,274.5,244,,,,,3
2022 / 05,Manhattan,4,2388.1,422.9,332,,,,,1
2022 / 05,Manhattan,3,2750.2,310.5,267.6,,25.9,,,1
2022 / 05,Queens,8,4024.1,404.6,377.1,,,,,4
2022 / 05,Bronx,6,2255.3,144.5,204.3,,75.3,,,2
2022 / 05,Manhattan,6,2816.8,471.7,359.1,12.2,,,,1
2022 / 05,Queens,3,4916.7,333.4,461.1,,,,,4
2022 / 05,Brooklyn,14,4847.1,429.8,398,,,,,3
2022 / 05,Manhattan,5,1298.5,272.8,178,,,,,1
2022 / 05,Queens,10,4248.1,338.5,531.6,,,,,4
2022 / 05,Brooklyn,15,4712.9,506.2,471.2,,55.6,,,3
2022 / 05,Queens,9,4306.1,411.8,516.6,,138.9,,,4
2022 / 05,Queens,6,2863.5,354.4,346.4,,,,,4
2022 / 05,Bronx,3,2006.2,128.7,155.1,,,,,2
2022 / 05,Bronx,8,2221.4,298.1,350.8,35.5,,,,2
2022 / 05,Bronx,5,3143,201.8,307.3,,,,,2
2022 / 05,Queens,12,7648.6,469.6,877.7,,,,,4
2022 / 05,Brooklyn,4,3249.6,261.5,351,,,,,3
2022 / 05,Staten Island,1,5878.5,549.9,707.4,,,,,5
2022 / 05,Brooklyn,16,2251.4,96.7,151.3,,,,,3
2022 / 05,Queens,11,3329.5,414.4,426.1,,79.2,,,4
2022 / 05,Brooklyn,3,4269.1,472.6,365.4,,,,,3
2022 / 05,Queens,4,4057.9,309.5,535,,,,,4
2022 / 05,Bronx,12,4173.7,316.8,547.2,,,,,2
2022 / 05,Brooklyn,17,4390.2,279.5,410.2,,,,,3
2022 / 05,Brooklyn,18,5800.2,511.9,601.7,,,,,3
2022 / 05,Queens,7,6941.6,720,735.9,,,,,4
2022 / 05,Manhattan,10,2509.5,247.2,230.1,,30.3,,,1
2022 / 05,Staten Island,3,6400.7,693.7,681.1,,22.9,,,5
2022 / 05,Staten Island,2,4770.1,493.4,528.4,,36.9,,,5
2022 / 05,Brooklyn,7,3346.5,373.8,358.2,50.5,,,,3
2022 / 05,Manhattan,11,2320,196.9,171.5,,,,,1
2022 / 05,Bronx,2,1488.4,94.2,124.9,,,,,2
2022 / 05,Manhattan,2,1915.1,411.7,286.8,,24.9,,,1
2022 / 05,Brooklyn,8,2542.8,327.4,300.4,,43.2,,,3
2022 / 05,Brooklyn,13,2033.6,178.8,232.5,,,,,3
2022 / 05,Bronx,4,3646.6,281.8,348.7,,,,,2
2022 / 05,Queens,2,3212.8,417.2,402.2,,213.3,,,4
2022 / 05,Brooklyn,6,2260.7,505.2,386.9,108.5,56,,,3
2022 / 05,Brooklyn,2,2629.9,505.3,385.7,54.2,30.9,,,3
2022 / 05,Brooklyn,11,5309.4,521.4,496.3,,145.4,,,3
2022 / 05,Bronx,7,3444,297.5,401.8,,,,,2
2022 / 05,Brooklyn,12,6701.7,656.8,371.8,,114.2,,,3
2022 / 05,Queens,13,6178.2,465.9,827.3,,,,,4
2022 / 05,Bronx,1,2039.6,123.6,139.6,,,,,2
2022 / 05,Bronx,10,2869.8,284.1,343.3,,,,,2
2022 / 05,Brooklyn,10,3501.9,425.7,432.2,,,,,3
2022 / 05,Queens,14,3246.9,229.6,244.6,,,,,4
2022 / 05,Brooklyn,5,4868.4,227.9,441.8,,,,,3
2022 / 05,Bronx,9,3865,223.9,350.2,,,,,2
2022 / 05,Manhattan,8,4940.3,980.1,713.2,,,,,1
2022 / 05,Brooklyn,1,5734.7,676.6,454.3,25.6,,,,3
2022 / 05,Manhattan,1,1397.4,339.8,222.6,,,,,1
2022 / 06,Brooklyn,11,5507.3,566.4,526.3,,137.4,,,3
2022 / 06,Brooklyn,3,4685.4,473,412.6,,,,,3
2022 / 06,Queens,7,7296.4,767.8,798.1,,,,,4
2022 / 06,Bronx,9,3973.7,252.1,390.9,,,,,2
2022 / 06,Bronx,11,3267.6,291.7,370.3,,,,,2
2022 / 06,Queens,2,3363.6,450.4,421,,229.6,,,4
2022 / 06,Brooklyn,8,2803.6,315.7,301.5,,27.5,,,3
2022 / 06,Queens,11,3389.7,461,466.4,,74.7,,,4
2022 / 06,Queens,10,4319.5,378.8,606,,,,,4
2022 / 06,Staten Island,3,6537.7,790.4,813.9,,17.5,,,5
2022 / 06,Queens,1,4249.2,612.4,616.2,,,,,4
2022 / 06,Brooklyn,13,2167.6,183.7,229.6,,,,,3
2022 / 06,Queens,12,7874.6,515.1,977.5,,,,,4
2022 / 06,Bronx,5,3278.7,204.3,315.1,,,,,2
2022 / 06,Manhattan,5,1366.5,271,176.5,,,,,1
2022 / 06,Bronx,8,2293.1,315.2,358.8,39.5,,,,2
2022 / 06,Staten Island,2,4951.9,542.1,600.2,,27.9,,,5
2022 / 06,Brooklyn,9,3143,299,255.6,,,,,3
2022 / 06,Bronx,6,2305.7,146.5,210,,70.5,,,2
2022 / 06,Brooklyn,5,5037.5,264.9,506.5,,,,,3
2022 / 06,Bronx,1,2199.2,117.4,136.6,,,,,2
2022 / 06,Manhattan,6,2925.3,534.1,392.4,9.8,,,,1
2022 / 06,Bronx,10,2901,315.4,372.6,,,,,2
2022 / 06,Brooklyn,1,6043.9,715.2,500.9,25.7,,,,3
2022 / 06,Brooklyn,6,2263,532.2,414.4,109.4,42.1,,,3
2022 / 06,Queens,8,4038.2,442.4,423.2,,,,,4
2022 / 06,Queens,5,5183,605.6,713,,134.9,,,4
2022 / 06,Brooklyn,7,3461.7,398.6,393.7,53.9,,,,3
2022 / 06,Brooklyn,16,2412.6,107.8,165.9,,,,,3
2022 / 06,Brooklyn,15,4892.8,531.6,506.1,,50.7,,,3
2022 / 06,Manhattan,8,5069.9,1015.1,730.1,,,,,1
2022 / 06,Queens,9,4374.6,453.6,571.1,,121.5,,,4
2022 / 06,Bronx,4,3896,259.3,340.3,,,,,2
2022 / 06,Manhattan,2,1973.9,436,301.8,,22.4,,,1
2022 / 06,Brooklyn,17,4749.4,315.4,449.3,,,,,3
2022 / 06,Queens,14,3480.2,261.7,298.6,,,,,4
2022 / 06,Bronx,12,4259.8,372.8,622.5,,,,,2
2022 / 06,Queens,3,5064.2,386,525.7,,,,,4
2022 / 06,Brooklyn,14,5081.4,446.7,418,,,,,3
2022 / 06,Brooklyn,12,6966.4,635.6,400.2,,120.6,,,3
2022 / 06,Queens,13,6326.6,489,949,,,,,4
2022 / 06,Bronx,7,3659.2,309.5,462.2,,,,,2
2022 / 06,Manhattan,3,2917.2,363.9,314.4,,21.8,,,1
2022 / 06,Manhattan,7,4655.3,984.3,719.9,47.5,21.6,,,1
2022 / 06,Queens,4,4260.2,355.6,568.8,,,,,4
2022 / 06,Queens,6,2898.1,407,385.4,,,,,4
2022 / 06,Brooklyn,10,3662.4,454.1,460.3,,,,,3
2022 / 06,Bronx,2,1548.4,108.1,151.1,,,,,2
2022 / 06,Brooklyn,4,3556.8,295.5,394.8,,,,,3
2022 / 06,Manhattan,12,4876.6,470.6,497.2,,14.6,,,1
2022 / 06,Manhattan,4,2519.9,476.9,368.3,,,,,1
2022 / 06,Brooklyn,2,2803.2,536,425.5,52,23,,,3
2022 / 06,Manhattan,10,2774.2,268.5,243.5,,25.1,,,1
2022 / 06,Manhattan,11,2557.7,217.4,192.1,,,,,1
2022 / 06,Manhattan,9,2269.4,249.5,256.8,,14.4,,,1
2022 / 06,Bronx,3,2084.7,133.5,171.8,,,,,2
2022 / 06,Brooklyn,18,6155.5,563.7,683.9,,,,,3
2022 / 06,Staten Island,1,6195.8,591.7,810.5,,,,,5
2022 / 06,Manhattan,1,1420.6,374.4,239.8,,,,,1
2022 / 07,Bronx,5,3218.2,212.4,328.5,,,,,2
2022 / 07,Bronx,7,3473.7,270.4,425.8,,,,,2
2022 / 07,Queens,7,6828.8,745.5,769.7,,,,,4
2022 / 07,Brooklyn,13,2040.5,180.9,229.3,,,,,3
2022 / 07,Brooklyn,10,3346.1,409.9,425.5,,,,,3
2022 / 07,Bronx,12,4098.1,338.1,580.5,,,,,2
2022 / 07,Manhattan,11,2183.4,192.2,169.1,,,,,1
2022 / 07,Manhattan,4,2260.5,459.6,355.2,,,,,1
2022 / 07,Manhattan,9,2039,257,267.3,,,,,1
2022 / 07,Queens,5,4764.3,556.2,660.7,,,,,4
2022 / 07,Bronx,9,3785.9,236.4,373.9,,,,,2
2022 / 07,Manhattan,8,4279.2,919.5,658.9,,,,,1
2022 / 07,Queens,11,3007.2,411.4,420.1,,,,,4
2022 / 07,Staten Island,3,5622.7,660.3,711.1,,,,,5
2022 / 07,Brooklyn,5,4632.9,235.8,446.5,,,,,3
2022 / 07,Queens,9,4027.7,396.9,527.9,,,,,4
2022 / 07,Brooklyn,4,3301.9,267.3,350.3,,,,,3
2022 / 07,Brooklyn,2,2499.3,474.1,368.3,46.5,,,,3
2022 / 07,Brooklyn,18,5611.5,497.9,645.4,,,,,3
2022 / 07,Brooklyn,14,4420.7,378,389.7,,,,,3
2022 / 07,Brooklyn,15,4092.2,445.7,446.4,,,,,3
2022 / 07,Manhattan,6,2641.7,513.4,371.7,8.2,,,,1
2022 / 07,Queens,14,3240.9,239.6,284.4,,,,,4
2022 / 07,Queens,13,5765.8,465.8,861.7,,,,,4
2022 / 07,Brooklyn,17,4486.3,299.1,428.2,,,,,3
2022 / 07,Manhattan,10,2502.6,245,232.7,,,,,1
2022 / 07,Queens,2,3113.6,428.1,399.6,,,,,4
2022 / 07,Bronx,10,2779.7,298.4,355.1,,,,,2
2022 / 07,Manhattan,5,1208.5,241.4,156.9,,,,,1
2022 / 07,Brooklyn,8,2542.5,286.6,265.6,,,,,3
2022 / 07,Queens,8,3731.9,408.8,385.7,,,,,4
2022 / 07,Manhattan,12,4376.5,396.9,446.8,,,,,1
2022 / 07,Bronx,1,2068.3,120.9,135.4,,,,,2
2022 / 07,Queens,10,3965.9,332.9,558.9,,,,,4
2022 / 07,Queens,1,3972.2,574.7,577.3,,,,,4
2022 / 07,Brooklyn,12,4969.2,492.4,310.4,,,,,3
2022 / 07,Queens,6,2732.5,366.3,359.3,,,,,4
2022 / 07,Brooklyn,9,2816.3,278.3,255.2,,,,,3
2022 / 07,Brooklyn,7,3168.6,352.8,359,46,,,,3
2022 / 07,Brooklyn,16,2229.5,104.6,167.2,,,,,3
2022 / 07,Brooklyn,3,3956.2,366.5,335.4,,,,,3
2022 / 07,Bronx,6,2212.8,130.2,171.5,,,,,2
2022 / 07,Manhattan,3,2673.7,328.9,285.8,,,,,1
2022 / 07,Manhattan,7,3965.5,886.7,657.6,39.8,,,,1
2022 / 07,Bronx,11,3133.4,267,344.7,,,,,2
2022 / 07,Staten Island,1,5293.5,518.9,713.8,,,,,5
2022 / 07,Queens,4,4051.4,334.9,512.2,,,,,4
2022 / 07,Brooklyn,6,1958.9,461.5,369.3,81.8,,,,3
2022 / 07,Brooklyn,11,5053.7,527.4,500.5,,,,,3
2022 / 07,Queens,3,4784.5,356.9,487.4,,,,,4
2022 / 07,Bronx,2,1494.7,101.6,142,,,,,2
2022 / 07,Queens,12,7249.3,480,912.5,,,,,4
2022 / 07,Staten Island,2,4276,457.8,520.6,,,,,5
2022 / 07,Brooklyn,1,4626.8,573.6,420.3,21.2,,,,3
2022 / 07,Bronx,8,2164.1,288.2,335.1,31.4,,,,2
2022 / 07,Bronx,4,3754.8,249.9,331.1,,,,,2
2022 / 07,Manhattan,2,1636.3,344.1,236.1,,,,,1
2022 / 07,Manhattan,1,1247.5,334.9,220.6,,,,,1
2022 / 07,Bronx,3,2015,119.1,150.4,,,,,2
2022 / 08,Brooklyn,18,5682.9,494.8,626.1,,,,,3
2022 / 08,Bronx,11,3209.6,247.8,340.5,,,,,2
2022 / 08,Brooklyn,15,4293.9,455.6,463.3,,,,,3
2022 / 08,Queens,11,3093.1,404.9,446.7,,,,,4
2022 / 08,Manhattan,12,4667.4,415.3,474.2,,,,,1
2022 / 08,Queens,4,4155.7,318.7,508.1,,,,,4
2022 / 08,Bronx,9,3877.5,212.1,364.3,,,,,2
2022 / 08,Manhattan,9,2157.7,237.1,238.2,,,,,1
2022 / 08,Brooklyn,6,2042.6,455.6,365.5,78.6,,,,3
2022 / 08,Bronx,4,3941.7,265.9,360.1,,,,,2
2022 / 08,Manhattan,5,1285.6,276.1,172.3,,,,,1
2022 / 08,Bronx,1,2217.9,138.4,151.9,,,,,2
2022 / 08,Bronx,12,4156.9,326.4,586.1,,,,,2
2022 / 08,Queens,9,4148.6,403.7,531.5,,,,,4
2022 / 08,Queens,8,3839,401.1,391.3,,,,,4
2022 / 08,Staten Island,1,5468.6,522.5,729.3,,,,,5
2022 / 08,Queens,6,2819.4,355.8,364.1,,,,,4
2022 / 08,Brooklyn,5,4770.1,250.8,493.5,,,,,3
2022 / 08,Brooklyn,7,3266.9,377.5,370,39.1,,,,3
2022 / 08,Bronx,7,3618.5,267.3,460.4,,,,,2
2022 / 08,Brooklyn,9,2885.4,258.8,238.2,,,,,3
2022 / 08,Manhattan,8,4411.2,904.8,629.6,,,,,1
2022 / 08,Manhattan,11,2364.8,213.6,185.8,,,,,1
2022 / 08,Queens,13,5876.7,431.2,852.2,,,,,4
2022 / 08,Queens,2,3280.1,441.4,412.4,,,,,4
2022 / 08,Manhattan,4,2392.7,428.1,326.3,,,,,1
2022 / 08,Queens,12,7559.5,463.2,904.2,,,,,4
2022 / 08,Brooklyn,11,5201.4,505.2,489.7,,,,,3
2022 / 08,Queens,5,4933.9,545.8,650.2,,,,,4
2022 / 08,Queens,1,4135.7,565.7,599.1,,,,,4
2022 / 08,Brooklyn,8,2691.2,327.9,309.3,,,,,3
2022 / 08,Queens,3,4928.7,327.4,486.9,,,,,4
2022 / 08,Bronx,3,2125,145.4,192.4,,,,,2
2022 / 08,Manhattan,6,2806.9,468.4,340.6,8.7,,,,1
2022 / 08,Manhattan,7,4203.7,876.8,639.8,44.6,,,,1
2022 / 08,Bronx,8,2251.2,299.3,362.8,30.3,,,,2
2022 / 08,Brooklyn,14,4581.2,396,405.4,,,,,3
2022 / 08,Bronx,2,1568.1,93.6,129.5,,,,,2
2022 / 08,Queens,14,3246.6,221.8,268.1,,,,,4
2022 / 08,Manhattan,2,1760.9,408.4,272.9,,,,,1
2022 / 08,Manhattan,1,1316.2,314.2,194.5,,,,,1
2022 / 08,Brooklyn,13,2115.4,177.5,231.9,,,,,3
2022 / 08,Bronx,5,3301.3,199.8,338.4,,,,,2
2022 / 08,Bronx,6,2343.9,158.7,217.8,,,,,2
2022 / 08,Brooklyn,17,4562.8,310,446.4,,,,,3
2022 / 08,Manhattan,10,2645.1,252.7,244.3,,,,,1
2022 / 08,Brooklyn,1,4691.5,578.3,430.6,21.9,,,,3
2022 / 08,Bronx,10,2744.4,262.1,334.1,,,,,2
2022 / 08,Brooklyn,10,3503.5,418.1,440.9,,,,,3
2022 / 08,Queens,10,4140,320.7,539,,,,,4
2022 / 08,Staten Island,3,5694.5,654.7,669.4,,,,,5
2022 / 08,Brooklyn,16,2375.7,98,154.8,,,,,3
2022 / 08,Queens,7,7082.4,716.6,749.7,,,,,4
2022 / 08,Brooklyn,12,5098.4,505.6,303.2,,,,,3
2022 / 08,Manhattan,3,2914.4,357.7,284,,,,,1
2022 / 08,Brooklyn,3,4164.6,400.7,368.8,,,,,3
2022 / 08,Brooklyn,2,2656.4,500.5,382.7,42.6,,,,3
2022 / 08,Staten Island,2,4368,453,518,,,,,5
2022 / 08,Brooklyn,4,3429.8,257.4,386,,,,,3
2022 / 09,Brooklyn,18,5472.8,516.4,621,,,,,3
2022 / 09,Brooklyn,6,2127.9,544.1,392.1,88.5,37.1,,,3
2022 / 09,Queens,12,7017.4,469.4,886.1,,,,,4
2022 / 09,Queens,3,4742.5,363.3,502.1,,,,,4
2022 / 09,Manhattan,8,4806.5,1087.6,704.5,,,,,1
2022 / 09,Manhattan,12,4488.5,425.8,468.5,,14.5,,,1
2022 / 09,Staten Island,2,4319.9,478.7,500.1,,26.2,1.6,,5
2022 / 09,Brooklyn,16,2242.9,100.5,162.8,,,,,3
2022 / 09,Brooklyn,10,3504.8,437.4,436.7,,60,,,3
